station_id,product_id,ts,price,competitor_price,cost,temp_c,promo_flag,hour_of_day,day_of_week,is_holiday,is_weekend,volume_lag_1h,volume_lag_24h,avg_volume_7d,price_diff,pct_change_price_7d,pct_change_volume_7d,traffic_score,promo_interaction,volume_next_hour,volume
123,1,2025-06-01 00:00:00,1.8747281636933397,1.8988836840050993,1.5459996621979941,24.572168525582608,0,0,6,0,1,270.0,270.0,270.0,-0.024155520311759604,0.0,0.0,0.9541709733089259,-0.0,270.0,270.0
123,1,2025-06-01 02:00:00,1.835230782500572,1.831548770038472,1.4693279388739773,29.467477872959112,0,2,6,0,1,270.0,270.0,270.0,0.0036820124620999817,0.0,0.0,0.7586396831896557,0.0,270.0,270.0
123,1,2025-06-01 08:00:00,1.9525897757023123,1.9228671835799296,1.5419135432796123,25.303828614862223,0,8,6,0,1,270.0,270.0,270.0,0.029722592122382707,0.0,0.0,0.8120651466835372,0.0,270.0,270.0
123,1,2025-06-01 10:00:00,1.977214793419105,2.0053168381698456,1.482895345481514,21.532141385427305,1,10,6,0,1,270.0,270.0,270.0,-0.028102044750740518,0.0,0.0,0.9939746736333404,-0.028102044750740518,270.0,270.0
123,1,2025-06-01 11:00:00,1.9458067485658987,1.9098706087398216,1.4065725451590279,28.434406968050986,0,11,6,0,1,270.0,270.0,270.0,0.03593613982607713,0.0,0.0,0.8297291928280741,0.0,270.0,270.0
123,1,2025-06-01 13:00:00,1.8665313199641784,1.8707445293280676,1.46395545780978,25.78226020390897,1,13,6,0,1,270.0,270.0,270.0,-0.004213209363889137,0.0,0.0,0.8883182606721522,-0.004213209363889137,270.0,270.0
123,1,2025-06-01 15:00:00,1.8028159326565782,1.792595516530352,1.5799170432924192,27.30086684961996,0,15,6,0,1,270.0,270.0,270.0,0.010220416126226262,0.0,0.0,0.9243782611192948,0.0,258.85503282016,270.0
123,1,2025-06-01 19:00:00,1.8520422735871507,1.8282604426261109,1.4483427464182634,19.36872862905086,1,19,6,0,1,270.0,258.85503282016,268.60687910252,0.023781830961039807,0.0,0.0,0.7951274469860469,0.023781830961039807,270.0,258.85503282016
123,1,2025-06-01 21:00:00,1.8057040049677298,1.8021927207680264,1.4639671846583935,21.54090918138457,1,21,6,0,1,258.85503282016,270.0,268.7616703133511,0.0035112841997033684,0.0,0.0,0.9194522108999081,0.0035112841997033684,250.0,270.0
123,1,2025-06-02 06:00:00,1.8010678283939376,1.7664315907283754,1.5570890061704479,24.4746028488752,0,6,0,0,0,270.0,250.0,266.885503282016,0.03463623766556223,0.0,0.0,0.8946601879199925,0.0,239.739182511199,250.0
123,1,2025-06-02 11:00:00,1.8689573857309074,1.87802945419199,1.5625460098863173,20.083401352179543,0,11,0,0,0,250.0,239.739182511199,264.41765593921446,-0.00907206846108255,0.0,0.0,0.8186172106753362,-0.0,214.04698231835198,239.739182511199
123,1,2025-06-02 17:00:00,1.8281540915542427,1.8724821741548183,1.5504093855611722,16.24506296217892,0,17,0,0,0,239.739182511199,214.04698231835198,260.2200998041426,-0.044328082600575636,0.0,0.0,0.9101994001212614,-0.0,168.10353599305537,214.04698231835198
123,1,2025-06-03 06:00:00,1.9049868168486936,1.924680613231399,1.548816088821012,15.40590981070673,0,6,1,0,0,214.04698231835198,168.10353599305537,253.13421028021278,-0.019693796382705298,0.0,0.0,0.8829442716722096,-0.0,198.2953205606765,168.10353599305537
123,1,2025-06-03 09:00:00,1.955038153858781,1.9884392797075978,1.4287294730144238,15.797599300147313,0,9,1,0,0,168.10353599305537,198.2953205606765,249.21714672881734,-0.033401125848816715,0.0,0.0,0.7687327854945866,-0.0,250.0,198.2953205606765
123,1,2025-06-03 10:00:00,1.9053537814538983,1.883906418858705,1.5825763490445395,23.684544960243684,0,10,1,0,0,198.2953205606765,250.0,249.26933694689617,0.02144736259519342,0.0,0.0,0.8287693339940931,0.0,250.0,250.0
123,1,2025-06-03 11:00:00,1.8633434244050433,1.8886974374537262,1.5337906154914607,27.029134403841724,0,11,1,0,0,250.0,250.0,249.31500338771517,-0.0253540130486829,0.0,0.0,0.8144456183434962,-0.0,174.2125641876624,250.0
123,1,2025-06-03 13:00:00,1.8075494633934868,1.8165627477872015,1.5146519140528567,15.957203856082,0,13,1,0,0,250.0,174.2125641876624,244.89721284653558,-0.009013284393714738,0.0,0.0,0.7636521243224434,-0.0,250.0,174.2125641876624
123,1,2025-06-03 14:00:00,1.9166390323766092,1.9032722734630148,1.5491227810352488,25.40170861347467,0,14,1,0,0,174.2125641876624,250.0,245.18070102172805,0.013366758913594401,0.0,0.0,0.9277501425639418,0.0,156.54329343260545,250.0
123,1,2025-06-03 15:00:00,1.845992283080207,1.8400890017514748,1.5546063797411436,15.90895372009963,0,15,1,0,0,250.0,156.54329343260545,240.51557430651107,0.0059032813287320796,0.0,0.0,0.7259054983961681,0.0,250.0,156.54329343260545
123,1,2025-06-04 08:00:00,1.917686711283285,1.9204674702440647,1.5393061587208445,27.06211533621969,0,8,2,0,0,156.54329343260545,250.0,240.98979559118553,-0.0027807589607797834,0.0,0.0,0.9394409625340892,-0.0,149.95761849457185,250.0
123,1,2025-06-04 13:00:00,1.9224622577680794,1.898030745417871,1.50497805655103,16.876105408941534,0,13,2,0,0,250.0,149.95761849457185,236.65493001515628,0.02443151235020835,0.0,0.0,0.8054658782366296,0.0,250.0,149.95761849457185
123,1,2025-06-04 15:00:00,1.8833498121248107,1.8938495595622775,1.4134131257082752,23.94713519092566,0,15,2,0,0,149.95761849457185,250.0,237.26152410537645,-0.010499747437466844,0.0,0.0,0.9005120217956173,-0.0,250.0,250.0
123,1,2025-06-05 13:00:00,1.833524312768117,1.858610234113514,1.4916827663584395,17.538453463501902,1,13,3,0,0,250.0,250.0,237.81537088340357,-0.02508592134539711,0.0,0.0,0.9855929263003962,-0.02508592134539711,230.0130858906821,250.0
123,1,2025-06-05 18:00:00,1.8188486132809052,1.7756519227214491,1.513385990435937,23.325555458354906,0,18,3,0,0,250.0,230.0130858906821,237.4902756753735,0.043196690559456075,0.0,0.0,0.8232388482050998,0.0,196.7049660821855,230.0130858906821
123,1,2025-06-05 20:00:00,1.8205069076225289,1.773520175109493,1.4661952138874943,17.93533760370629,1,20,3,0,0,230.0130858906821,270.0,235.858863291646,0.04698673251303598,0.0,0.0,0.8682054395526868,0.04698673251303598,160.63391319104284,196.7049660821855
123,1,2025-06-06 03:00:00,1.943706263624449,1.9387762697619975,1.5111445738249782,16.121734576896365,0,3,4,0,0,196.7049660821855,270.0,232.96559598008434,0.0049299938624516315,0.0,0.0,0.7943368452590012,0.0,250.0,160.63391319104284
123,1,2025-06-06 04:00:00,1.8145936665851377,1.7771002631105928,1.5213244503619165,27.90676103499515,1,4,4,0,0,160.63391319104284,270.0,233.5964998326738,0.037493403474544884,0.0,0.0,0.8073561794200045,0.037493403474544884,168.1936394353571,250.0
123,1,2025-06-06 11:00:00,1.8464671091848037,1.8564677599576722,1.4099693748228908,15.67434500234231,0,11,4,0,0,250.0,270.0,231.2606833899125,-0.010000650772868491,0.0,0.0,0.7211449324040305,-0.0,250.0,168.1936394353571
123,1,2025-06-06 16:00:00,1.8238457155635717,1.817210940254494,1.4503517597577507,28.613489390045245,0,16,4,0,0,168.1936394353571,270.0,231.90686672129482,0.006634775309077634,0.0,0.0,0.7605830261177688,0.0,250.0,250.0
123,1,2025-06-06 21:00:00,1.8938605992720015,1.864886320650594,1.4347691995646306,29.2614884425098,1,21,4,0,0,250.0,270.0,232.50997116391832,0.028974278621407556,0.0,0.0,0.843212045564174,0.028974278621407556,225.07385429904133,250.0
123,1,2025-06-07 01:00:00,1.9559637351246288,1.9476149485214844,1.5202258819860537,19.505397325849515,0,1,5,0,1,250.0,270.0,232.27009642634164,0.00834878660314442,0.0,0.0,0.8077661976833609,0.0,270.0,225.07385429904133
123,1,2025-06-07 08:00:00,1.8560432813981143,1.8428053093871803,1.4466604575116582,27.58398110343999,0,8,5,0,1,225.07385429904133,258.85503282016,233.44915591301847,0.013237972010933907,0.0,0.0,0.8537266598520591,0.0,185.12971229461138,270.0
123,1,2025-06-07 09:00:00,1.8106241248398003,1.7785330940950979,1.5266042439076037,17.90275883109296,0,9,5,0,1,270.0,270.0,231.98493034882432,0.03209103074470243,0.0,0.0,0.8062718523003966,0.0,209.0715982433562,185.12971229461138
123,1,2025-06-07 14:00:00,1.9802799882458466,1.9722816001600743,1.4497115414033481,18.40344509934334,0,14,5,0,1,185.12971229461138,250.0,231.31100881631053,0.007998388085772357,0.0,0.0,0.7938502226885579,0.0,270.0,209.0715982433562
123,1,2025-06-08 00:00:00,1.8996301440502297,1.880771121944181,1.4912599283581112,27.327748955942837,0,0,6,0,1,209.0715982433562,239.739182511199,232.41640856441595,0.01885902210604873,0.0,0.0,0.8277636673874954,0.0,270.0,270.0
123,1,2025-06-08 03:00:00,1.8279837954453988,1.849742651827905,1.414405333146067,29.120105268497568,1,3,6,0,1,270.0,214.04698231835198,233.4603972154044,-0.021758856382506186,0.0,0.0,0.7718403992224181,-0.021758856382506186,270.0,270.0
123,1,2025-06-08 09:00:00,1.885488384171312,1.9225732297150318,1.4046292502054127,24.27672705379334,0,9,6,0,1,270.0,168.10353599305537,234.4479540474205,-0.037084845543719824,0.0,0.0,0.814655355965514,-0.0,270.0,270.0
123,1,2025-06-08 10:00:00,1.9253287366623517,1.9146743628320297,1.4631585432671645,23.438953293679845,0,10,6,0,1,270.0,198.2953205606765,235.38353420406733,0.010654373830321973,0.0,0.0,0.9660618716251732,0.0,270.0,270.0
123,1,2025-06-08 11:00:00,1.9455186686609487,1.9795478470677208,1.436938925898841,21.938776065589135,0,11,6,0,1,270.0,250.0,236.27113589114254,-0.03402917840677211,0.0,0.0,0.8675434202396732,-0.0,270.0,270.0
123,1,2025-06-08 13:00:00,1.8941001438179366,1.9211899637520877,1.5338962009780057,26.95339447059,0,13,6,0,1,270.0,250.0,237.11435749386396,-0.02708981993415116,0.0,0.0,0.866967940897803,-0.0,270.0,270.0
123,1,2025-06-08 17:00:00,1.8989588709883747,1.9337122052143227,1.4468638216096052,20.979665418565848,1,17,6,0,1,270.0,174.2125641876624,237.91644633547705,-0.03475333422594806,0.0,0.0,0.9105220734774245,-0.03475333422594806,256.3989348666679,270.0
123,1,2025-06-08 19:00:00,1.9749403968653425,1.9290961263008917,1.444583772337168,20.333525324415874,1,19,6,0,1,270.0,250.0,238.3565055862197,0.04584427056445084,0.0,0.0,0.8300768254845903,0.04584427056445084,260.4495690199477,256.3989348666679
123,1,2025-06-08 23:00:00,1.860245149612456,1.9078454802721692,1.52162858847663,17.877071874518823,0,23,6,0,1,256.3989348666679,156.54329343260545,238.8702977590971,-0.04760033065971325,0.0,0.0,0.9735875769035816,-0.0,250.0,260.4495690199477
123,1,2025-06-09 00:00:00,1.8037141437530197,1.8026445204106225,1.5284114293474813,24.4769343120716,0,0,0,0,0,260.4495690199477,250.0,239.12324553729943,0.0010696233423972412,0.0,0.0,0.7885418639083517,0.0,250.0,250.0
123,1,2025-06-09 08:00:00,1.904253550764813,1.9012378189772716,1.4120072626004716,28.647809300972185,0,8,0,0,0,250.0,149.95761849457185,239.36495119202613,0.0030157317875414424,0.0,0.0,0.7004449871296751,0.0,250.0,250.0
123,1,2025-06-09 11:00:00,1.864292495589561,1.8571581785997453,1.4292941520156632,24.323508517225612,0,11,0,0,0,250.0,250.0,239.59614790524293,0.007134316989815703,0.0,0.0,0.7658239917376969,0.0,250.0,250.0
123,1,2025-06-09 18:00:00,1.99519662387849,1.9945596979735363,1.444140704110181,27.374320713249475,1,18,0,0,0,250.0,250.0,239.81750646045055,0.000636925904953678,0.0,0.0,0.9694136463081208,0.000636925904953678,225.3649555301318,250.0
123,1,2025-06-09 21:00:00,1.9140774650735062,1.8657099848403162,1.4690887218921027,23.54276577748829,0,21,0,0,0,250.0,230.0130858906821,239.51641164940222,0.04836748023318993,0.0,0.0,0.9595535287131928,0.0,145.2317084803784,225.3649555301318
123,1,2025-06-09 23:00:00,1.9568123559656958,1.9400431571603103,1.473278533342961,15.587840895557035,0,23,0,0,0,225.3649555301318,196.7049660821855,237.59223403370783,0.01676919880538552,0.0,0.0,0.7576316671546152,0.0,129.17541423119283,145.2317084803784
123,1,2025-06-10 01:00:00,1.86301129932152,1.819499978859633,1.4878884562590975,16.50699868956542,0,1,1,0,0,145.2317084803784,160.63391319104284,235.42389763765755,0.04351132046188688,0.0,0.0,0.9568724393860581,0.0,250.0,129.17541423119283
123,1,2025-06-11 04:00:00,1.8533406861274428,1.8310641793436175,1.5211157354061524,29.14900783255984,1,4,2,0,0,129.17541423119283,250.0,235.70970356633092,0.02227650678382531,0.0,0.0,0.9526385315777222,0.02227650678382531,250.0,250.0
123,1,2025-06-11 08:00:00,1.996832991896643,2.0301384000161686,1.5616022840193549,17.272048353905376,1,8,2,0,0,250.0,168.1936394353571,235.98451695928608,-0.03330540811952565,0.0,0.0,0.9056951351690506,-0.03330540811952565,250.0,250.0
123,1,2025-06-11 14:00:00,1.987043562034175,1.9586869019123598,1.488026540923534,27.946011012156585,1,14,2,0,0,250.0,250.0,236.24896003552598,0.028356660121815258,0.0,0.0,0.8129397714583483,0.028356660121815258,243.85708405894326,250.0
123,1,2025-06-11 15:00:00,1.8023530188733996,1.7583906404919976,1.5230976838685315,24.13775693532598,0,15,2,0,0,250.0,250.0,236.38985122114482,0.043962378381402045,0.0,0.0,0.8981205996429734,0.0,250.0,243.85708405894326
123,1,2025-06-11 16:00:00,1.9175771383859563,1.9442853684856023,1.4140575228059837,23.609192695826305,0,16,2,0,0,243.85708405894326,225.07385429904133,236.63730847166946,-0.026708230099645958,0.0,0.0,0.998124052960741,-0.0,165.8262244308436,250.0
123,1,2025-06-11 20:00:00,1.93630520597733,1.9172188701187434,1.5678787942239825,17.07669014100359,0,20,2,0,0,250.0,270.0,235.3728248280833,0.019086335858586656,0.0,0.0,0.8382293907522333,0.0,230.64762420843525,165.8262244308436
123,1,2025-06-11 23:00:00,1.9884668989870073,1.9718821719549844,1.5854524651587276,21.495159683855995,0,23,2,0,0,165.8262244308436,185.12971229461138,235.28992657159824,0.01658472703202296,0.0,0.0,0.8700097858179059,0.0,250.0,230.64762420843525
123,1,2025-06-12 12:00:00,1.9247484490999083,1.9047136969998928,1.4528690235453392,20.21308159893779,1,12,3,0,0,230.64762420843525,209.0715982433562,235.54354852726036,0.020034752100015485,0.0,0.0,0.9200332557207795,0.020034752100015485,230.75172285249135,250.0
123,1,2025-06-12 19:00:00,1.9657859782386025,1.9459936107797848,1.4453694191002113,21.652798207137426,0,19,3,0,0,250.0,270.0,235.46233114294222,0.019792367458817628,0.0,0.0,0.9784048434509303,0.0,250.0,230.75172285249135
123,1,2025-06-12 23:00:00,1.8197314753465619,1.813016915152091,1.451226218192423,27.68004277588001,0,23,3,0,0,230.75172285249135,270.0,235.70462562389318,0.00671456019447092,0.0,0.0,0.8439209727014281,0.0,238.34018880148622,250.0
123,1,2025-06-13 02:00:00,1.9044746527933603,1.9119297605980172,1.5542014877219772,20.617140051994745,0,2,4,0,0,250.0,270.0,235.74783157762423,-0.0074551078046569685,0.0,0.0,0.9705838029841619,-0.0,250.0,238.34018880148622
123,1,2025-06-13 03:00:00,1.8014439894007437,1.8176838161468958,1.562783221313217,20.97554971240663,0,3,4,0,0,238.34018880148622,270.0,235.9777052618561,-0.016239826746152097,0.0,0.0,0.9403818391418401,-0.0,177.05979339536535,250.0
123,1,2025-06-13 04:00:00,1.8633192696825294,1.8512565365956815,1.5036796381575939,17.507075426673843,0,4,4,0,0,250.0,270.0,235.04250031159432,0.01206273308684791,0.0,0.0,0.9617251859175338,0.0,250.0,177.05979339536535
123,1,2025-06-13 09:00:00,1.8718141558086303,1.8982326240603558,1.5078708832013792,27.27922412637963,0,9,4,0,0,177.05979339536535,270.0,235.27621124422566,-0.026418468251725447,0.0,0.0,0.9795372411954146,-0.0,250.0,250.0
123,1,2025-06-13 10:00:00,1.809097308294455,1.8519777702874753,1.5709171537618962,21.224305975081776,0,10,4,0,0,250.0,270.0,235.50273107123758,-0.042880461993020313,0.0,0.0,0.8319159306464503,-0.0,205.6498159843429,250.0
123,1,2025-06-13 13:00:00,1.9641254786838074,1.9797013325744475,1.4586589306417643,17.660501563295995,0,13,4,0,0,250.0,256.3989348666679,235.0504141759816,-0.01557585389064009,0.0,0.0,0.9842977029576881,-0.0,250.0,205.6498159843429
123,1,2025-06-13 17:00:00,1.944840982561674,1.9170483720235347,1.5434543378374672,20.58977324052124,1,17,4,0,0,205.6498159843429,260.4495690199477,235.27354232260873,0.027792610538139195,0.0,0.0,0.8360078353455906,0.027792610538139195,250.0,250.0
123,1,2025-06-13 23:00:00,1.856252004076095,1.887987049549383,1.4504938595042558,27.028199279325012,1,23,4,0,0,250.0,250.0,235.49010787668803,-0.03173504547328787,0.0,0.0,0.7689897530200249,-0.03173504547328787,211.94905321929076,250.0
123,1,2025-06-14 02:00:00,1.9418544023339626,1.9745754999101326,1.471855383152912,15.536031838203371,0,2,5,0,1,250.0,250.0,235.14893317150836,-0.03272109757617003,0.0,0.0,0.7335321926814078,-0.0,234.97400537013579,211.94905321929076
123,1,2025-06-14 04:00:00,1.895575415424546,1.9044653995011482,1.556336241591924,18.854873456367137,0,4,5,0,1,211.94905321929076,250.0,235.14643420291733,-0.008889984076602131,0.0,0.0,0.7532176469330834,-0.0,270.0,234.97400537013579
123,1,2025-06-14 06:00:00,1.9411191579552984,1.917305064038956,1.4257136529205936,22.006439459735738,1,6,5,0,1,234.97400537013579,250.0,235.637329495834,0.023814093916342483,0.0,0.0,0.8075146190054859,0.023814093916342483,270.0,270.0
123,1,2025-06-14 09:00:00,1.8506490726080502,1.8017072618678496,1.5001558981881202,29.052683944267446,0,9,5,0,1,270.0,225.3649555301318,236.11458880839186,0.04894181074020065,0.0,0.0,0.9539333792604848,0.0,270.0,270.0
123,1,2025-06-14 15:00:00,1.8465460483740108,1.8610694782388155,1.551823819116852,29.724708548554123,1,15,5,0,1,270.0,145.2317084803784,236.57877252334538,-0.014523429864804704,0.0,0.0,0.8744552291513559,-0.014523429864804704,228.57012771568756,270.0
123,1,2025-06-14 18:00:00,1.9424126842818341,1.9227234535627653,1.4436940862038927,20.435514892755545,0,18,5,0,1,270.0,129.17541423119283,236.47054759351218,0.019689230719068807,0.0,0.0,0.877094147912603,0.0,270.0,228.57012771568756
123,1,2025-06-14 19:00:00,1.9159923961070222,1.9094282494362302,1.5302336778254169,19.89836727250966,1,19,5,0,1,228.57012771568756,250.0,236.917606958932,0.0065641466707919705,0.0,0.0,0.9871360090783926,0.0065641466707919705,237.6963283237719,270.0
123,1,2025-06-14 21:00:00,1.938798421677855,1.9074573274485032,1.4715777061451378,21.65198573635167,0,21,5,0,1,270.0,250.0,236.92785329267988,0.03134109422935194,0.0,0.0,0.9295153289609333,0.0,260.1822970274321,237.6963283237719
123,1,2025-06-15 08:00:00,1.9810156255588962,1.9590385232809693,1.57466826152092,22.658630123340004,0,8,6,0,1,237.6963283237719,250.0,237.2298590554689,0.02197710227792693,0.0,0.0,0.9376246834971317,0.0,270.0,260.1822970274321
123,1,2025-06-15 10:00:00,1.8976184520529953,1.9154007663147283,1.4770201357881034,20.33163880764295,1,10,6,0,1,260.1822970274321,243.85708405894326,237.64998906757828,-0.017782314261733045,0.0,0.0,0.830208804596447,-0.017782314261733045,270.0,270.0
123,1,2025-06-15 19:00:00,1.814469701979497,1.8466695160174167,1.5713387606653129,29.875209766752512,0,19,6,0,1,270.0,250.0,238.05948287684944,-0.032199814037919605,0.0,0.0,0.9273955094213642,-0.0,250.0,270.0
123,1,2025-06-16 04:00:00,1.800428183869095,1.8080838003852748,1.426785498633131,20.654830448637327,1,4,0,0,0,270.0,165.8262244308436,238.20873934088883,-0.007655616516179853,0.0,0.0,0.8504922479961123,-0.007655616516179853,250.0,250.0
123,1,2025-06-16 08:00:00,1.9203097012759414,1.8759390506341258,1.400504352340564,26.54825411965696,0,8,0,0,0,250.0,230.64762420843525,238.3543104601371,0.04437065064181556,0.0,0.0,0.8088508545668894,0.0,250.0,250.0
123,1,2025-06-16 09:00:00,1.9212633894749065,1.8943122614449521,1.4750117888226213,27.26232340786465,0,9,0,0,0,250.0,250.0,238.49633106428178,0.026951128029954363,0.0,0.0,0.8446310899979388,0.0,177.8038942521656,250.0
123,1,2025-06-16 19:00:00,1.9553720653796562,1.9531726169315842,1.5643342528736033,16.909431210056407,0,19,0,0,0,250.0,230.75172285249135,237.76509688582252,0.002199448448072072,0.0,0.0,0.7464348153582975,0.0,250.0,177.8038942521656
123,1,2025-06-16 23:00:00,1.9724168171680463,2.0187313016288684,1.472227503421145,29.864067333885714,1,23,0,0,0,177.8038942521656,250.0,237.91075049432462,-0.04631448446082209,0.0,0.0,0.7342576704136898,-0.04631448446082209,250.0,250.0
123,1,2025-06-17 03:00:00,1.9951209937178225,1.9548769507101793,1.5149825168355802,27.35724715750868,0,3,1,0,0,250.0,238.34018880148622,238.05297695909726,0.04024404300764317,0.0,0.0,0.9828075728706,0.0,250.0,250.0
123,1,2025-06-17 05:00:00,1.9786472294419895,1.993788753733228,1.409280871715831,28.861351948954045,0,5,1,0,0,250.0,250.0,238.1918958316659,-0.015141524291238495,0.0,0.0,0.8792676922225362,-0.0,250.0,250.0
123,1,2025-06-17 06:00:00,1.9772752769248791,1.950210864233375,1.4685222740922947,25.01025568456924,0,6,1,0,0,250.0,177.05979339536535,238.3276211669341,0.02706441269150406,0.0,0.0,0.9762899166748089,0.0,250.0,250.0
123,1,2025-06-17 07:00:00,1.9083373648067457,1.9262875754976914,1.4045615321375244,28.45691687503792,0,7,1,0,0,250.0,250.0,238.46026183549168,-0.01795021069094571,0.0,0.0,0.8883460422328515,-0.0,250.0,250.0
